Date,Adj Close_^TWII,Close_^TWII,High_^TWII,Low_^TWII,Open_^TWII,Volume_^TWII
2025-12-30,28707.130859375,28707.130859375,28833.029296875,28553.640625,28723.8203125,5135300
2025-12-31,28963.599609375,28963.599609375,29009.810546875,28687.900390625,28723.490234375,5689400
2026-01-02,29349.810546875,29349.810546875,29363.4296875,29007.75,29016.6796875,5945900
2026-01-05,30105.0390625,30105.0390625,30339.3203125,29779.69921875,29779.69921875,6274000
2026-01-06,30576.30078125,30576.30078125,30576.30078125,29933.650390625,29933.650390625,6867900
2026-01-07,30435.470703125,30435.470703125,30570.259765625,30306.16015625,30412.3203125,8350800
2026-01-08,30360.55078125,30360.55078125,30593.490234375,30268.359375,30330.580078125,8283300
2026-01-09,30288.9609375,30288.9609375,30500.419921875,29925.490234375,30370.44921875,6518900
2026-01-12,30567.2890625,30567.2890625,30681.990234375,30472.69921875,30472.69921875,5720700
2026-01-13,30707.220703125,30707.220703125,30973.849609375,30529.330078125,30630.859375,6687400
2026-01-14,30941.779296875,30941.779296875,30994.810546875,30742.529296875,30742.529296875,6046100
2026-01-15,30810.580078125,30810.580078125,30877.310546875,30663.869140625,30746.98046875,6569600
2026-01-16,31408.69921875,31408.69921875,31475.220703125,30844.630859375,30844.630859375,7323000
2026-01-19,31639.2890625,31639.2890625,31827.390625,31285.529296875,31336.76953125,7864700
2026-01-20,31759.990234375,31759.990234375,31759.990234375,31340.099609375,31584.33984375,7884000
2026-01-21,31246.369140625,31246.369140625,31749.140625,31200.759765625,31749.140625,8417100
2026-01-22,31746.080078125,31746.080078125,31890.619140625,31371.130859375,31371.130859375,7642300
2026-01-23,31961.509765625,31961.509765625,32042.439453125,31693.150390625,31788.76953125,7178200
2026-01-26,32064.51953125,32064.51953125,32196.75,31989.859375,32002.560546875,6470200
2026-01-27,32317.919921875,32317.919921875,32428.169921875,32095.080078125,32095.080078125,7511200
2026-01-28,32803.8203125,32803.8203125,32803.8203125,32381.759765625,32381.759765625,7408400
2026-01-29,32536.26953125,32536.26953125,32996.03125,32472.44921875,32828.01953125,7939900
2026-01-30,32063.75,32063.75,32555.51953125,32004.9609375,32555.51953125,8004400
2026-02-02,31624.029296875,31624.029296875,32008.4609375,31359.94921875,32008.4609375,6128700
2026-02-03,32195.359375,32195.359375,32293.830078125,31737.66015625,31737.66015625,6083600
2026-02-04,32289.810546875,32289.810546875,32380.0,31942.279296875,32196.5703125,5481900
2026-02-05,31801.26953125,31801.26953125,32241.640625,31769.080078125,32241.640625,5843100
2026-02-06,31782.919921875,31782.919921875,31842.619140625,31164.279296875,31746.439453125,5482300
2026-02-09,32404.619140625,32404.619140625,32666.05078125,31956.2109375,31956.2109375,4854000
2026-02-10,33072.96875,33072.96875,33072.96875,32439.7109375,32439.7109375,4429000
2026-02-11,33605.7109375,33605.7109375,33707.828125,33071.671875,33086.1484375,5334200
2026-02-23,33773.26171875,33773.26171875,34212.37890625,33663.01953125,33663.01953125,6847600
2026-02-24,34700.8203125,34700.8203125,34786.421875,33987.51171875,34020.7109375,6653800
2026-02-25,35413.0703125,35413.0703125,35521.5390625,34753.30859375,34753.30859375,8280600
2026-02-26,35414.48828125,35414.48828125,35579.33984375,35171.51953125,35457.76171875,8684700
2026-03-02,35095.08984375,35095.08984375,35345.71875,34605.359375,35277.48046875,7852100
2026-03-03,34323.6484375,34323.6484375,35264.58984375,34323.6484375,35106.21875,8829900
2026-03-04,32828.87890625,32828.87890625,34228.75,32828.87890625,34228.75,7817200
2026-03-05,33672.94140625,33672.94140625,34319.6796875,33472.91015625,33620.73828125,5789800
2026-03-06,33599.5390625,33599.5390625,33829.48828125,33322.51953125,33483.94140625,5479700
2026-03-09,32110.419921875,32110.419921875,32354.609375,31529.359375,32354.609375,6749000
2026-03-10,32771.87109375,32771.87109375,33256.69140625,32455.19921875,32692.369140625,6268300
2026-03-11,34114.19140625,34114.19140625,34218.66015625,33128.48828125,33128.48828125,5854600
2026-03-12,33581.859375,33581.859375,34019.48046875,33458.640625,33816.1484375,7553100
2026-03-13,33400.3203125,33400.3203125,33639.1796875,33013.4609375,33215.78125,6795000
2026-03-16,33342.51171875,33342.51171875,33765.80859375,33278.05859375,33541.25,6288500
2026-03-17,33836.5703125,33836.5703125,34008.69921875,33380.83984375,33380.83984375,6564400
2026-03-18,34348.578125,34348.578125,34423.66015625,33929.28125,33929.28125,7008700
2026-03-19,33689.6796875,33689.6796875,34279.12109375,33663.78125,34279.12109375,6675700
2026-03-20,33543.87890625,33543.87890625,33989.1796875,33379.23828125,33719.8515625,7825000
2026-03-23,32722.5,32722.5,33334.0,32461.08984375,33334.0,5505600
2026-03-24,32612.240234375,32612.240234375,33361.4609375,32434.5390625,33062.890625,5184200
2026-03-25,33439.109375,33439.109375,33705.75,32725.26953125,32725.26953125,4540400
2026-03-26,33337.62109375,33337.62109375,33892.55859375,33337.62109375,33575.6015625,5141000
2026-03-27,33112.58984375,33112.58984375,33267.25,32669.390625,33267.25,4967400
2026-03-30,32518.16015625,32518.16015625,33009.6796875,32326.369140625,33009.6796875,5026000
2026-03-31,31722.990234375,31722.990234375,32453.380859375,31705.990234375,32419.0,5862700
2026-04-01,33174.8203125,33174.8203125,33182.21875,31892.330078125,31892.330078125,4716000
2026-04-02,32572.4296875,32572.4296875,33497.578125,32516.939453125,33218.01953125,5332000
2026-04-07,33229.8203125,33229.8203125,33264.21875,32671.51953125,32671.51953125,4475300
2026-04-08,34761.37890625,34761.37890625,34761.37890625,33379.5,33379.5,5671700
2026-04-09,34861.16015625,34861.16015625,34884.44921875,34617.33984375,34779.9609375,6586300
2026-04-10,35417.828125,35417.828125,35417.828125,34950.87109375,34950.87109375,6752000
2026-04-13,35457.2890625,35457.2890625,35552.48828125,35261.73046875,35422.91015625,5566000
2026-04-14,36296.12109375,36296.12109375,36341.44140625,35584.08984375,35584.08984375,7184600
2026-04-15,36722.140625,36722.140625,37064.16015625,36369.109375,36369.109375,7050400
2026-04-16,37132.01953125,37132.01953125,37135.55078125,36751.08984375,36759.53125,6694200
2026-04-17,36804.33984375,36804.33984375,37145.66015625,36776.28125,37145.66015625,6808300
2026-04-20,36958.80078125,36958.80078125,37344.5,36850.23828125,36850.23828125,6458900
2026-04-21,37605.109375,37605.109375,37781.828125,37051.25,37051.25,6360500
2026-04-22,37878.46875,37878.46875,38096.87890625,37623.37890625,37627.19921875,6248000
2026-04-23,37714.1484375,37714.1484375,38921.94921875,37164.44140625,37971.69140625,8516700
2026-04-24,38932.3984375,38932.3984375,38989.94140625,37862.6484375,37862.6484375,5653800
2026-04-27,39616.62890625,39616.62890625,40194.921875,39607.73828125,39858.19140625,5805300
2026-04-28,39521.73046875,39521.73046875,40101.23046875,39521.73046875,39531.9296875,5020400
2026-04-29,39303.5,39303.5,39548.1796875,38896.30078125,39176.23828125,5009300
2026-04-30,38926.62890625,38926.62890625,39848.21875,38926.62890625,39571.4609375,5678600
2026-05-04,40705.140625,40705.140625,40755.51953125,39228.390625,39228.390625,5642100
2026-05-05,40769.2890625,40769.2890625,40885.05078125,40522.78125,40708.3984375,6050000
2026-05-06,41138.8515625,41138.8515625,41575.83984375,40616.28125,40983.0390625,8107500
2026-05-07,41933.78125,41933.78125,42156.05859375,41259.9609375,41259.9609375,7835100
2026-05-08,41603.94140625,41603.94140625,42038.6015625,41132.25,41886.03125,7818600
2026-05-11,41790.05859375,41790.05859375,42021.78125,41529.25,41714.0,6722000
2026-05-12,41898.3203125,41898.3203125,42253.421875,41471.5703125,41880.66015625,8332000
2026-05-13,41374.5,41374.5,41795.921875,41014.53125,41795.921875,8129100
2026-05-14,41751.75,41751.75,42205.62109375,41496.23046875,41496.23046875,7982100
2026-05-15,41172.359375,41172.359375,42408.66015625,41016.73046875,41830.421875,8185700
2026-05-18,40891.8203125,40891.8203125,41095.8203125,40170.171875,41095.8203125,6319000
2026-05-19,40175.55859375,40175.55859375,40951.55859375,40168.51171875,40883.421875,6548000
2026-05-20,40020.8203125,40020.8203125,40439.0390625,39967.078125,40204.16015625,6049500
2026-05-21,41368.2109375,41368.2109375,41606.91015625,40263.1796875,40263.1796875,6705300
2026-05-22,42267.96875,42267.96875,42357.6015625,41447.921875,41447.921875,7704200
2026-05-25,43644.3984375,43644.3984375,43645.78125,42667.87109375,42667.87109375,8500300
2026-05-26,43525.37109375,43525.37109375,44097.62890625,43349.76953125,43708.890625,11150100
2026-05-27,44256.80078125,44256.80078125,44818.25,43842.26171875,43842.26171875,10615800
2026-05-28,43636.44140625,43636.44140625,44954.08984375,43236.359375,44240.80078125,10946500
2026-05-29,44732.94140625,44732.94140625,44933.94921875,43815.48046875,43815.48046875,12618300
2026-06-01,45337.91015625,45337.91015625,45931.1015625,44872.8203125,44872.8203125,9887600
2026-06-02,45557.30859375,45557.30859375,45915.921875,44869.37890625,45388.9296875,11590000
2026-06-03,46459.16015625,46459.16015625,46552.16015625,45660.4609375,45660.4609375,11629900
2026-06-04,45677.4609375,45677.4609375,46364.0703125,45677.4609375,46364.0703125,10148400
2026-06-05,45070.94140625,45070.94140625,45619.8203125,44209.53125,45619.8203125,8445300
2026-06-08,43502.78125,43502.78125,44507.48828125,42376.859375,44507.48828125,6465800
2026-06-09,44704.44140625,44704.44140625,44821.7109375,43687.62109375,43687.62109375,7468300
2026-06-10,43225.5390625,43225.5390625,44676.48828125,43225.5390625,44581.44921875,7804700
2026-06-11,43149.4609375,43149.4609375,43463.03125,42006.390625,43172.2109375,6756200
2026-06-12,44169.0390625,44169.0390625,44798.87890625,43587.62890625,43587.62890625,6583000
2026-06-15,45396.98828125,45396.98828125,45483.62890625,44447.87109375,44447.87109375,6161900
2026-06-16,45809.19140625,45809.19140625,45809.19140625,45266.33984375,45500.078125,6574400
2026-06-17,45877.390625,45877.390625,45877.390625,45159.51171875,45685.26953125,6992700
2026-06-18,46465.19921875,46465.19921875,46565.69921875,45972.26171875,45972.26171875,9801100
2026-06-22,47741.51171875,47741.51171875,47871.19140625,46679.5703125,46679.5703125,8634300
2026-06-23,47100.6484375,47100.6484375,48218.87109375,47100.6484375,47795.08984375,0
